frame,lm_0_x,lm_0_y,lm_0_z,lm_0_vis,lm_1_x,lm_1_y,lm_1_z,lm_1_vis,lm_2_x,lm_2_y,lm_2_z,lm_2_vis,lm_3_x,lm_3_y,lm_3_z,lm_3_vis,lm_4_x,lm_4_y,lm_4_z,lm_4_vis,lm_5_x,lm_5_y,lm_5_z,lm_5_vis,lm_6_x,lm_6_y,lm_6_z,lm_6_vis,lm_7_x,lm_7_y,lm_7_z,lm_7_vis,lm_8_x,lm_8_y,lm_8_z,lm_8_vis,lm_9_x,lm_9_y,lm_9_z,lm_9_vis,lm_10_x,lm_10_y,lm_10_z,lm_10_vis,lm_11_x,lm_11_y,lm_11_z,lm_11_vis,lm_12_x,lm_12_y,lm_12_z,lm_12_vis,lm_13_x,lm_13_y,lm_13_z,lm_13_vis,lm_14_x,lm_14_y,lm_14_z,lm_14_vis,lm_15_x,lm_15_y,lm_15_z,lm_15_vis,lm_16_x,lm_16_y,lm_16_z,lm_16_vis,lm_17_x,lm_17_y,lm_17_z,lm_17_vis,lm_18_x,lm_18_y,lm_18_z,lm_18_vis,lm_19_x,lm_19_y,lm_19_z,lm_19_vis,lm_20_x,lm_20_y,lm_20_z,lm_20_vis,lm_21_x,lm_21_y,lm_21_z,lm_21_vis,lm_22_x,lm_22_y,lm_22_z,lm_22_vis,lm_23_x,lm_23_y,lm_23_z,lm_23_vis,lm_24_x,lm_24_y,lm_24_z,lm_24_vis,lm_25_x,lm_25_y,lm_25_z,lm_25_vis,lm_26_x,lm_26_y,lm_26_z,lm_26_vis,lm_27_x,lm_27_y,lm_27_z,lm_27_vis,lm_28_x,lm_28_y,lm_28_z,lm_28_vis,lm_29_x,lm_29_y,lm_29_z,lm_29_vis,lm_30_x,lm_30_y,lm_30_z,lm_30_vis,lm_31_x,lm_31_y,lm_31_z,lm_31_vis,lm_32_x,lm_32_y,lm_32_z,lm_32_vis
0,0.5423383712768555,0.270394504070282,-0.2080069482326507,0.999976634979248,0.5433512926101685,0.2563312649726867,-0.1929620504379272,0.999962568283081,0.5439456701278687,0.2564335465431213,-0.1929590404033661,0.9999489784240724,0.544504702091217,0.2564139366149902,-0.1929502934217453,0.9999380111694336,0.5385116338729858,0.252803087234497,-0.210732027888298,0.9999796152114868,0.5359368920326233,0.2501662969589233,-0.210764929652214,0.999976396560669,0.5328928828239441,0.2474161833524704,-0.2107774466276168,0.999977707862854,0.5382640361785889,0.2568144500255584,-0.0937704890966415,0.999863862991333,0.5183014273643494,0.2476493567228317,-0.1781387329101562,0.9999783039093018,0.5405629277229309,0.2851174473762512,-0.1691433787345886,0.9999350309371948,0.5346218347549438,0.2810435593128204,-0.1935508251190185,0.9999818801879884,0.5381851196289062,0.3370841145515442,-0.0075453976169228,0.9994162321090698,0.4773203730583191,0.3287892937660217,-0.1497730910778045,0.99995756149292,0.5482214689254761,0.4328744113445282,-0.0615326687693595,0.891601026058197,0.4407355785369873,0.4333109259605407,-0.24857859313488,0.9953935146331788,0.5706502795219421,0.34327033162117,-0.2195737808942794,0.9706798195838928,0.4526695311069488,0.3349983096122741,-0.381628930568695,0.9965492486953736,0.5689620971679688,0.3207319974899292,-0.2463456690311432,0.9370774030685424,0.4506441950798034,0.3129626512527466,-0.4101496338844299,0.9921942949295044,0.5676887035369873,0.3140981197357178,-0.2395946681499481,0.9333885908126832,0.4511798024177551,0.3068060278892517,-0.4076485633850097,0.9916846752166748,0.5661216974258423,0.3224447965621948,-0.2216067016124725,0.915653645992279,0.4528414309024811,0.3133125901222229,-0.3823776245117187,0.9861947298049928,0.5207456350326538,0.5579062104225159,0.0558204166591167,0.9972041845321656,0.4828519225120544,0.5561664700508118,-0.0559249408543109,0.9993237257003784,0.5333771705627441,0.7041563987731934,0.144646555185318,0.9538017511367798,0.4764947295188904,0.7256049513816833,-0.0647255703806877,0.9940219521522522,0.528471052646637,0.841914176940918,0.2632474899291992,0.9682915806770324,0.4708288311958313,0.8790156841278076,-0.0193384308367967,0.9912182688713074,0.5201845169067383,0.8630670309066772,0.2709124386310577,0.9367182850837708,0.4688039422035217,0.901932418346405,-0.0203529819846153,0.924546480178833,0.5662696361541748,0.8753561973571777,0.2130295932292938,0.9742816686630248,0.4821310043334961,0.9274947047233582,-0.1210227161645889,0.9840812683105468
1,0.5421245694160461,0.2719806432723999,-0.2222966849803924,0.9999772310256958,0.5438059568405151,0.2571798264980316,-0.2074785679578781,0.9999626874923706,0.5445449948310852,0.2575098574161529,-0.2074803113937378,0.9999502897262572,0.545213520526886,0.2578982412815094,-0.207478329539299,0.9999375343322754,0.5388432145118713,0.2541106939315796,-0.224708154797554,0.9999793767929076,0.5362659096717834,0.2522143125534057,-0.2247421741485595,0.999976634979248,0.5330812335014343,0.2498523890972137,-0.2247616797685623,0.9999774694442748,0.5399051308631897,0.261177659034729,-0.1077624186873436,0.9998611211776732,0.5194405913352966,0.2505524158477783,-0.1899690479040146,0.999980092048645,0.5410407185554504,0.2875516414642334,-0.1831717193126678,0.9999443292617798,0.5345628261566162,0.2831425368785858,-0.2069974243640899,0.9999865293502808,0.540174663066864,0.342301070690155,-0.0213011112064123,0.999440848827362,0.4774147868156433,0.330308735370636,-0.1573496013879776,0.9999648332595824,0.5465614795684814,0.4407981038093567,-0.0833119750022888,0.9049506783485411,0.440611183643341,0.4357444643974304,-0.2560662925243377,0.996253252029419,0.5696211457252502,0.3485331535339355,-0.2520450353622436,0.9760308265686036,0.4535683095455169,0.3384808301925659,-0.3917172849178314,0.9970951080322266,0.5681530237197876,0.325350284576416,-0.2816651165485382,0.946941077709198,0.4514650702476501,0.3157911002635956,-0.4214659333229065,0.9931358098983764,0.5669299364089966,0.318436324596405,-0.2747049927711487,0.9435200095176696,0.4524516463279724,0.3093027472496032,-0.4185832440853119,0.9926183819770812,0.5654016137123108,0.3265504240989685,-0.2543396651744842,0.926298439502716,0.4541825354099273,0.3162389397621155,-0.392331063747406,0.9874356985092164,0.520230770111084,0.5596869587898254,0.0532007403671741,0.9973920583724976,0.4821857810020447,0.5572472214698792,-0.0532882325351238,0.9994100332260132,0.5365513563156128,0.7022619843482971,0.1445893943309784,0.9650202989578248,0.476105123758316,0.7255373597145081,-0.0583485476672649,0.995142698287964,0.5273587107658386,0.8399738073348999,0.2710689008235931,0.9734029173851012,0.4703009724617004,0.8778841495513916,-0.0062090558931231,0.9923450350761414,0.5195073485374451,0.8589062094688416,0.2794395685195923,0.9425895810127258,0.4685396552085876,0.9015066623687744,-0.0066032172180712,0.9246072173118592,0.5657015442848206,0.8731170892715454,0.2200031578540802,0.9779583811759948,0.4808034002780914,0.9278302788734436,-0.108661338686943,0.9859068393707277
2,0.5427829623222351,0.2748873829841614,-0.2216784209012985,0.9999927282333374,0.5444453954696655,0.2600012719631195,-0.2072457522153854,0.9999879598617554,0.5452437400817871,0.2603216469287872,-0.2072327435016632,0.9999819993972778,0.545917272567749,0.2606403529644012,-0.2072219848632812,0.9999760389328004,0.5393414497375488,0.2569042444229126,-0.2241797000169754,0.9999945163726808,0.5367282629013062,0.2548817992210388,-0.2242232263088226,0.9999939203262328,0.5332872271537781,0.2523144781589508,-0.2242375165224075,0.9999943971633912,0.5399520993232727,0.2637441456317901,-0.1099927425384521,0.9999560117721558,0.5190379023551941,0.253053069114685,-0.1904154419898986,0.9999949932098388,0.5415448546409607,0.2906256020069122,-0.1835166811943054,0.9999794960021972,0.5349123477935791,0.2865939438343048,-0.206834003329277,0.9999957084655762,0.540143609046936,0.342734694480896,-0.0216242484748363,0.9995365142822266,0.478024423122406,0.3345518112182617,-0.1635890454053878,0.9999836683273317,0.5467180609703064,0.4376913607120514,-0.0573690310120582,0.8772812485694885,0.4422353208065033,0.4380445778369903,-0.2658757865428924,0.9969471096992492,0.5695264935493469,0.3513746857643127,-0.1899164617061615,0.9669763445854188,0.4536820948123932,0.3440382480621338,-0.4020034372806549,0.9980958104133606,0.5682570338249207,0.3284425735473633,-0.2116380184888839,0.9323903918266296,0.4506530165672302,0.3205171227455139,-0.4307812750339508,0.9955429434776306,0.5665533542633057,0.3226264715194702,-0.2048646956682205,0.9271922707557678,0.4517539143562317,0.3146895170211792,-0.4287737905979156,0.995237112045288,0.5648884177207947,0.330503761768341,-0.1911183446645736,0.9103421568870544,0.4535791277885437,0.3211314082145691,-0.4029265344142914,0.9918580651283264,0.5210716724395752,0.5614271759986877,0.0542664639651775,0.99809068441391,0.4825726151466369,0.560814380645752,-0.0543756894767284,0.9996046423912048,0.5405735373497009,0.7018054723739624,0.1364388167858123,0.9697834253311156,0.4786578118801117,0.7226464748382568,-0.0717833340167999,0.9949051141738892,0.5294314026832581,0.8372162580490112,0.2672410011291504,0.9723860025405884,0.4713499546051025,0.8797630071640015,-0.0226464215666055,0.9928447604179382,0.5194315314292908,0.8552968502044678,0.2762719988822937,0.9418554306030272,0.4666334986686706,0.9057689905166626,-0.0229612682014703,0.9305710196495056,0.5665735602378845,0.8737538456916809,0.2228047847747802,0.977469265460968,0.4814503788948059,0.9304542541503906,-0.1224428564310073,0.9871559143066406
3,0.5446590781211853,0.2819044888019562,-0.2257130444049835,0.9999939203262328,0.5457361936569214,0.2670592963695526,-0.2105367481708526,0.9999903440475464,0.546351969242096,0.2673632204532623,-0.2105241268873214,0.9999854564666748,0.5469523668289185,0.2677515149116516,-0.2105258405208587,0.9999806880950928,0.5414940118789673,0.2641943395137787,-0.2289139777421951,0.9999953508377076,0.5387291312217712,0.2621532380580902,-0.2289514541625976,0.9999947547912598,0.5357599854469299,0.2598981261253357,-0.22897469997406,0.9999948740005492,0.540496289730072,0.2705555558204651,-0.1099511757493019,0.9999696016311646,0.5215277075767517,0.2601586580276489,-0.196989044547081,0.9999958276748656,0.5429159998893738,0.2968897819519043,-0.1860673278570175,0.9999836683273317,0.5370166301727295,0.2930812239646911,-0.2113798111677169,0.999996304512024,0.5386913418769836,0.3493285179138183,-0.0139860305935144,0.9996912479400636,0.4780964255332947,0.3379859924316406,-0.1703498065471649,0.9999840259552002,0.5442533493041992,0.4476433098316192,-0.0173268970102071,0.8666926622390747,0.4415357112884521,0.4419201612472534,-0.2740645706653595,0.996594250202179,0.5703918933868408,0.3590950071811676,-0.1208962947130203,0.9735094308853148,0.4536036849021911,0.3480085134506225,-0.4125402867794037,0.998276710510254,0.5691057443618774,0.3365262150764465,-0.1367523968219757,0.9440526366233826,0.4511573314666748,0.3249894976615906,-0.4425022006034851,0.9959428906440736,0.5677893757820129,0.3296006321907043,-0.1330965012311935,0.9396415948867798,0.4525473117828369,0.3198195099830627,-0.440574586391449,0.9956383109092712,0.5660285353660583,0.3371821045875549,-0.1223855018615722,0.9234535694122314,0.4541849493980407,0.3265450596809387,-0.4136815965175628,0.9922561645507812,0.5201553702354431,0.5631870031356812,0.0586212277412414,0.9982693195343018,0.4827474951744079,0.5625085830688477,-0.0587180629372596,0.999582827091217,0.5436831116676331,0.7047874927520752,0.1322638690471649,0.971233606338501,0.4782091975212097,0.7241618037223816,-0.0737407207489013,0.9934560656547546,0.5305335521697998,0.8349177241325378,0.2776009440422058,0.969221830368042,0.4702115654945373,0.879075288772583,-0.0088173961266875,0.9921430349349976,0.5200971364974976,0.852982759475708,0.2879689037799835,0.9391262531280518,0.4648962914943695,0.9023077487945556,-0.0075449040159583,0.9294021129608154,0.5668436288833618,0.872094988822937,0.2339010536670684,0.9753755331039428,0.482616513967514,0.9313442707061768,-0.1076903566718101,0.9863247275352478
4,0.5443345904350281,0.2928455770015716,-0.2141018360853195,0.9999890327453612,0.545495331287384,0.2784526348114013,-0.1992270052433014,0.999982476234436,0.5460948944091797,0.2785248458385467,-0.1992177516222,0.999972939491272,0.5466458797454834,0.2785308063030243,-0.199238508939743,0.9999663829803468,0.5410548448562622,0.275239497423172,-0.2171332389116287,0.9999921321868896,0.5385713577270508,0.2729208171367645,-0.2171787470579147,0.9999912977218628,0.5354306697845459,0.2704409062862396,-0.2172122299671173,0.9999922513961792,0.5401880145072937,0.2788491249084472,-0.1029772013425827,0.9999563694000244,0.520797073841095,0.269341230392456,-0.1869655698537826,0.9999936819076538,0.541881263256073,0.3078150153160095,-0.17617167532444,0.9999730587005616,0.5360925793647766,0.3042762875556946,-0.2006703615188598,0.9999938011169434,0.5377659797668457,0.3563159108161926,-0.0077428640797734,0.9994420409202576,0.478854238986969,0.3459024131298065,-0.1668332666158676,0.9999754428863524,0.5442408323287964,0.4471661150455475,0.0128241200000047,0.8224985599517822,0.4419293403625488,0.447090744972229,-0.2719208598136902,0.9970646500587464,0.5697394609451294,0.3610757291316986,-0.04869220033288,0.9555969834327698,0.4545832574367523,0.3539019823074341,-0.405064970254898,0.9985646605491638,0.5684741139411926,0.3387743234634399,-0.0569366738200187,0.910880208015442,0.4521537721157074,0.3307414650917053,-0.4334887862205505,0.9965246319770812,0.5671535730361938,0.3329208195209503,-0.0530471429228782,0.9023914337158204,0.4532557427883148,0.3257463574409485,-0.4314274191856384,0.9962403774261476,0.5652952790260315,0.3403494358062744,-0.0490618981420993,0.8828663229942322,0.4548623561859131,0.3319823741912842,-0.4062309861183166,0.9934837222099304,0.5177204608917236,0.5676023364067078,0.0582908019423484,0.997899293899536,0.4804266989231109,0.5669511556625366,-0.0583517476916313,0.9992712140083312,0.5481868982315063,0.7044533491134644,0.0882949158549308,0.9763748049736024,0.4759482443332672,0.7293003797531128,-0.0650190263986587,0.9923489093780518,0.5295535326004028,0.837939977645874,0.2134732902050018,0.9644625782966614,0.4716393053531647,0.8806639909744263,0.0042048334144055,0.9912078380584716,0.5184935331344604,0.8563773036003113,0.2218936681747436,0.9298855066299438,0.4661287367343902,0.9049504399299622,0.005844498053193,0.9269546866416932,0.5653363466262817,0.8757295608520508,0.167736530303955,0.9719441533088684,0.4840065538883209,0.9344490766525269,-0.0902717113494873,0.984792709350586
5,0.5444074869155884,0.2978783845901489,-0.2110271453857422,0.9999898672103882,0.5456066131591797,0.2836279571056366,-0.1961706280708313,0.9999847412109376,0.5462635159492493,0.2837846875190735,-0.1961721330881118,0.999976396560669,0.546828031539917,0.2839354276657104,-0.1962107717990875,0.9999715089797974,0.5414153337478638,0.280962198972702,-0.2141167223453521,0.999992847442627,0.5389760732650757,0.2790160477161407,-0.2141578644514084,0.999991774559021,0.5357669591903687,0.2766706943511963,-0.2141825407743454,0.9999923706054688,0.5394386649131775,0.2858737409114837,-0.1004713997244834,0.9999668598175048,0.521475613117218,0.2757595479488373,-0.1840881109237671,0.9999939203262328,0.5419284701347351,0.3136422038078308,-0.1732748448848724,0.9999786615371704,0.5366184711456299,0.3100530505180359,-0.197715476155281,0.9999946355819702,0.5374194383621216,0.363417387008667,-0.0088943457230925,0.9995433688163756,0.4792651534080505,0.3520846366882324,-0.1610839217901229,0.9999665021896362,0.5449985265731812,0.4527222514152527,0.0032175057567656,0.8574331402778625,0.4427181184291839,0.4522405862808227,-0.2640317976474762,0.9966307282447816,0.5701366066932678,0.3682435750961303,-0.064081385731697,0.9612090587615968,0.4544247686862945,0.3605150580406189,-0.3978318870067596,0.9984331727027892,0.5685434341430664,0.3459467887878418,-0.0743876174092292,0.9173821806907654,0.4528022408485412,0.338459312915802,-0.4268854558467865,0.9962108135223388,0.5670362710952759,0.3404090404510498,-0.0703320577740669,0.9090369939804076,0.4542365670204162,0.3337416648864746,-0.4248477816581726,0.9958678483963012,0.56522136926651,0.3471295833587646,-0.0645749047398567,0.8884642720222473,0.4553785920143127,0.3399167060852051,-0.3992031812667846,0.9926714897155762,0.5162697434425354,0.570551335811615,0.0543860085308551,0.9982762336730956,0.4790171980857849,0.568565845489502,-0.0544322207570076,0.9991989731788636,0.5502015948295593,0.7081428170204163,0.054619301110506,0.9826474785804749,0.4762752056121826,0.7283653020858765,-0.0654012635350227,0.9907131791114808,0.5299315452575684,0.8372857570648193,0.1849083006381988,0.9628361463546752,0.4713963866233825,0.8763847947120667,0.0160695202648639,0.9904480576515198,0.5199538469314575,0.8556333184242249,0.1939152032136917,0.9268748760223388,0.4671741425991058,0.8982787132263184,0.0190486945211887,0.9184232354164124,0.5650855302810669,0.8752222061157227,0.1370274573564529,0.9696587324142456,0.4813486933708191,0.9322921633720398,-0.0763882473111152,0.9833871722221376
6,0.5467776656150818,0.3084158599376678,-0.2095854580402374,0.999990940093994,0.54744553565979,0.2933974266052246,-0.1948418766260147,0.9999877214431764,0.5478554368019104,0.2932944595813751,-0.1948521584272384,0.9999817609786988,0.5482195615768433,0.2932108342647552,-0.1948875784873962,0.9999773502349854,0.5437278747558594,0.2913446128368377,-0.213738352060318,0.9999936819076538,0.5413709878921509,0.2895129919052124,-0.2137783318758011,0.9999924898147584,0.5386986136436462,0.2876586019992828,-0.2137968987226486,0.999992609024048,0.5404552221298218,0.2955130934715271,-0.0997034534811973,0.9999756813049316,0.5238280296325684,0.2871734201908111,-0.1872000992298126,0.9999947547912598,0.5442493557929993,0.3233027458190918,-0.1719117313623428,0.9999841451644896,0.5393065810203552,0.3202075958251953,-0.1974649429321289,0.9999961853027344,0.5380847454071045,0.3699901700019836,-0.0129720596596598,0.9996045231819152,0.4788233637809753,0.3614302277565002,-0.1626557409763336,0.9999700784683228,0.5450730919837952,0.4585614204406738,-0.0325578413903713,0.8777814507484436,0.4416480958461761,0.4594607353210449,-0.2618497610092163,0.9971304535865784,0.5707858800888062,0.3782529532909393,-0.1391147971153259,0.9647673964500428,0.4552697241306305,0.3697837293148041,-0.3908155858516693,0.9986279010772704,0.569646418094635,0.3546063899993896,-0.1572237014770507,0.9273973107337952,0.4536158144474029,0.3467573225498199,-0.4202228188514709,0.9966555833816528,0.5683432221412659,0.3497858047485351,-0.1527362316846847,0.9200689196586608,0.4549651145935058,0.3414924740791321,-0.4184498786926269,0.9963356256484984,0.5666588544845581,0.3563055992126465,-0.140877217054367,0.9026690125465392,0.4562703669071197,0.3479295372962951,-0.3921652138233185,0.9933366775512696,0.5150396227836609,0.5759778618812561,0.0538947060704231,0.9984872341156006,0.4775466322898865,0.5744287967681885,-0.0539204701781272,0.9991998076438904,0.552383303642273,0.7075827121734619,0.0404826886951923,0.9843575954437256,0.4770907759666443,0.7301177382469177,-0.0726954266428947,0.9911600947380066,0.5295957326889038,0.8387728929519653,0.171498104929924,0.962478756904602,0.4714343547821045,0.8761588335037231,0.0079242745414376,0.9905338287353516,0.5190201997756958,0.8573566675186157,0.1805010586977005,0.9262258410453796,0.4674538075923919,0.8983335494995117,0.0105473063886165,0.9214544296264648,0.5667405128479004,0.8758717775344849,0.1221939325332641,0.9697687029838562,0.4805533289909363,0.9313762187957764,-0.0874839797616005,0.9834675192832948
7,0.5480164885520935,0.3193641901016235,-0.2063852846622467,0.9999881982803344,0.548629879951477,0.304071843624115,-0.1915884912014007,0.9999843835830688,0.5490840077400208,0.3039325773715973,-0.1916092932224273,0.9999783039093018,0.5495350360870361,0.3038102388381958,-0.1916537433862686,0.9999735355377196,0.5451385974884033,0.3023184537887573,-0.2108284533023834,0.999990940093994,0.5426932573318481,0.3006175458431244,-0.2108619660139084,0.9999891519546508,0.5399381518363953,0.298764169216156,-0.2108830511569976,0.9999887943267822,0.5417181849479675,0.3058013021945953,-0.0969870835542678,0.9999735355377196,0.5253914594650269,0.2981270849704742,-0.1858784407377243,0.999992847442627,0.5452263355255127,0.33353191614151,-0.168967142701149,0.9999841451644896,0.5405827760696411,0.3307291269302368,-0.1949241012334823,0.9999957084655762,0.5383718609809875,0.3798910677433014,-0.0132591482251882,0.9996947050094604,0.4795528352260589,0.3690022826194763,-0.1607879400253296,0.9999654293060304,0.5448497533798218,0.4697736501693725,-0.046616107225418,0.907551646232605,0.4422131478786468,0.4672762155532837,-0.2633582353591919,0.9969679713249208,0.5715236067771912,0.3894898593425751,-0.1707238107919693,0.9721011519432068,0.45642751455307,0.3785008788108825,-0.3981967866420746,0.9984862208366394,0.571149468421936,0.3662607073783874,-0.1929499953985214,0.9396539926528932,0.4551464021205902,0.356535941362381,-0.429474413394928,0.9963892698287964,0.5699947476387024,0.360118955373764,-0.1886981576681137,0.9336546659469604,0.4562913775444031,0.3511732220649719,-0.4277752339839935,0.9959923624992372,0.5681897401809692,0.3672458529472351,-0.1732498258352279,0.9164927005767822,0.4574297368526459,0.3575291037559509,-0.3999170660972595,0.9925415515899658,0.5134406089782715,0.5804504156112671,0.0530350320041179,0.9985585808753968,0.4762422442436218,0.5787039995193481,-0.0530347749590873,0.9990761280059814,0.5537222027778625,0.709200382232666,0.022170977666974,0.9875801205635072,0.4769571423530578,0.7307034730911255,-0.0755741521716117,0.9915474057197572,0.5299882292747498,0.8388989567756653,0.1566721498966217,0.9667096138000488,0.4716907143592834,0.8757144212722778,0.0173485856503248,0.9909020066261292,0.5197003483772278,0.8571421504020691,0.1658160835504531,0.9372246861457824,0.4675589203834533,0.8951933979988098,0.0210318658500909,0.9253423810005188,0.5658323764801025,0.8766136169433594,0.1034334525465965,0.9708731174468994,0.4805853962898254,0.9317275881767272,-0.0789539963006973,0.983384370803833
8,0.5493380427360535,0.3310944437980652,-0.2200799286365509,0.999987244606018,0.5497360229492188,0.3148580193519592,-0.206892043352127,0.9999775886535645,0.5501752495765686,0.3145617246627807,-0.2068867236375808,0.9999662637710572,0.5506099462509155,0.3142449855804443,-0.2069387733936309,0.9999563694000244,0.5461893081665039,0.3130841851234436,-0.2251790016889572,0.9999912977218628,0.5438469052314758,0.311334490776062,-0.2252354174852371,0.9999910593032836,0.5411011576652527,0.3093912303447723,-0.2252919226884842,0.999991774559021,0.5422952175140381,0.3149686753749847,-0.1191306859254837,0.9999628067016602,0.5265137553215027,0.3076591193675995,-0.2041116058826446,0.9999939203262328,0.5462049245834351,0.3446409702301025,-0.1851109564304351,0.9999688863754272,0.541587769985199,0.34170863032341,-0.2099912911653518,0.9999936819076538,0.5382475256919861,0.3864685595035553,-0.0221080370247364,0.9993693232536316,0.4812747538089752,0.3806478381156921,-0.1843528896570205,0.9999659061431884,0.545049786567688,0.4759793877601623,0.0375619567930698,0.8308270573616028,0.4434214234352112,0.4786663353443146,-0.2923683524131775,0.99697744846344,0.5716785192489624,0.398362398147583,0.0325857773423194,0.9517517685890198,0.4566231369972229,0.3950092196464538,-0.4260717332363128,0.9987919926643372,0.5719603896141052,0.3756365180015564,0.0341401733458042,0.8923835754394531,0.4554800391197204,0.3713924288749695,-0.4545850157737732,0.9969136714935304,0.570671558380127,0.3700096011161804,0.0368397794663906,0.8804930448532104,0.4568715691566467,0.3649507761001587,-0.4517344534397125,0.9965577721595764,0.5686504244804382,0.3768631815910339,0.0333843380212783,0.8568724393844604,0.4579336643218994,0.3722904324531555,-0.4271493852138519,0.9936588406562804,0.5114893913269043,0.5865918397903442,0.0533658489584922,0.9980054497718812,0.4748985171318054,0.584604799747467,-0.0533890426158905,0.9992557168006896,0.5560678839683533,0.7084832191467285,0.049537394195795,0.9847589135169984,0.476053386926651,0.7325805425643921,-0.0723257884383201,0.9865339994430542,0.529400110244751,0.8349609971046448,0.1987759917974472,0.9607451558113098,0.4710672497749328,0.8777275085449219,0.0231790468096733,0.9882413744926452,0.5197259783744812,0.8548676371574402,0.209932655096054,0.9276427030563354,0.4679166376590729,0.8958569765090942,0.0279349572956562,0.91890686750412,0.5676896572113037,0.873162567615509,0.157798022031784,0.9649748206138612,0.4813307225704193,0.9304586052894592,-0.0631533414125442,0.9784525036811828
9,0.5508285760879517,0.3431156277656555,-0.2292277514934539,0.9999886751174928,0.5509353280067444,0.3277049660682678,-0.2159014642238617,0.9999797344207764,0.5511417984962463,0.3274113237857818,-0.2159070521593094,0.999971866607666,0.551342785358429,0.3270681202411651,-0.2159585058689117,0.9999620914459229,0.5479253530502319,0.3257516026496887,-0.2360792607069015,0.999991536140442,0.5457577109336853,0.3239322900772095,-0.2361367046833038,0.9999912977218628,0.5432485342025757,0.3218212425708771,-0.2361879646778106,0.9999912977218628,0.5424792170524597,0.3269860446453094,-0.1270077526569366,0.9999648332595824,0.5280246138572693,0.3189654350280761,-0.2206960022449493,0.999994158744812,0.5468430519104004,0.3559542298316955,-0.1936463862657547,0.999974489212036,0.54280024766922,0.3534621000289917,-0.2210335433483123,0.9999951124191284,0.5373562574386597,0.3996293246746063,-0.0303673632442951,0.9995679259300232,0.4814019799232483,0.3894003629684448,-0.2009793221950531,0.9999735355377196,0.5443983674049377,0.4845008552074432,0.0005657526780851,0.8698640465736389,0.4445981383323669,0.488620787858963,-0.3135550618171692,0.9974628686904908,0.5720325708389282,0.4077729880809784,-0.0437423326075077,0.9608985781669616,0.4576097130775451,0.4023641943931579,-0.4530243873596191,0.9990240335464478,0.5720337629318237,0.3859909176826477,-0.0493187978863716,0.91286039352417,0.4565721452236175,0.3800960183143616,-0.4852328896522522,0.9975760579109192,0.5706220269203186,0.3799586296081543,-0.0455976910889148,0.9023309350013732,0.4581153988838196,0.3733644783496856,-0.4808825552463531,0.9972809553146362,0.5686699748039246,0.3863131999969482,-0.0436493344604969,0.878982663154602,0.4592134356498718,0.3801630735397339,-0.4536840319633484,0.9945608973503112,0.5091085433959961,0.5946117043495178,0.0587589815258979,0.998479425907135,0.4735554754734039,0.5917202234268188,-0.0587917938828468,0.9994128942489624,0.5578933954238892,0.7101898789405823,0.0458066239953041,0.9839622974395752,0.476635068655014,0.7354691624641418,-0.1100422143936157,0.99069744348526,0.529242753982544,0.8363972306251526,0.2046041786670684,0.9648073315620422,0.4720155298709869,0.8792514204978943,-0.0094797341153025,0.991913914680481,0.519191563129425,0.8551978468894958,0.2165623605251312,0.9399362802505492,0.4685970246791839,0.8967650532722473,-0.0043796771205961,0.9390661120414734,0.5676729679107666,0.8736981153488159,0.1630006283521652,0.9679866433143616,0.4823996424674988,0.9347240924835204,-0.1005067005753517,0.9844488501548768
